,@timestamp,agent.id,agent.name,agent.type,agent.version,dissect.commandslog.command,dissect.commandslog.date,dissect.commandslog.host-name,dissect.commandslog.month,dissect.commandslog.responsecode,dissect.commandslog.time,dissect.commandslog.user,dissect.commandslog.user-hostaddress,dissect.commandslog.userid,event.original,host.architecture,host.containerized,host.hostname,host.id,host.ip,host.mac,host.name,host.os.codename,host.os.family,host.os.kernel,host.os.name,host.os.platform,host.os.type,host.os.version,input.type,log.file.path,log.offset,message
168,"Oct 23, 2022 @ 16:49:51.809",d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,filebeat,8.4.3,python3,23,webserver,Oct,network_scan.py -m ps -ip 10.0.0.21 -l 1024 -f [0],08:49:51,wpuser:,wpuser@172.17.0.1,[423]:,Oct 23 08:49:51 webserver wpuser: wpuser@172.17.0.1 [423]: python3 network_scan.py -m ps -ip 10.0.0.21 -l 1024 -f [0],x86_64,True,webserver,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.2, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:02",webserver,bullseye,debian,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,debian,linux,11 (bullseye),log,/var/log/commands.log,"3,886",Oct 23 08:49:51 webserver wpuser: wpuser@172.17.0.1 [423]: python3 network_scan.py -m ps -ip 10.0.0.21 -l 1024 -f [0]
169,"Oct 23, 2022 @ 16:49:51.809",d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,filebeat,8.4.3,10.0.0.21,23,webserver,Oct,--> Live [127],08:49:45,wpuser:,wpuser@172.17.0.1,[423]:,Oct 23 08:49:45 webserver wpuser: wpuser@172.17.0.1 [423]: 10.0.0.21 --> Live [127],x86_64,True,webserver,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.2, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:02",webserver,bullseye,debian,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,debian,linux,11 (bullseye),log,/var/log/commands.log,"3,467",Oct 23 08:49:45 webserver wpuser: wpuser@172.17.0.1 [423]: 10.0.0.21 --> Live [127]
170,"Oct 23, 2022 @ 16:49:51.809",d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,filebeat,8.4.3,10.0.0.20,23,webserver,Oct,--> Live [127],08:49:44,wpuser:,wpuser@172.17.0.1,[423]:,Oct 23 08:49:44 webserver wpuser: wpuser@172.17.0.1 [423]: 10.0.0.20 --> Live [127],x86_64,True,webserver,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.2, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:02",webserver,bullseye,debian,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,debian,linux,11 (bullseye),log,/var/log/commands.log,"3,216",Oct 23 08:49:44 webserver wpuser: wpuser@172.17.0.1 [423]: 10.0.0.20 --> Live [127]
171,"Oct 23, 2022 @ 16:49:51.809",d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,filebeat,8.4.3,10.0.0.21,23,webserver,Oct,--> Live [127],08:49:47,wpuser:,wpuser@172.17.0.1,[423]:,Oct 23 08:49:47 webserver wpuser: wpuser@172.17.0.1 [423]: 10.0.0.21 --> Live [127],x86_64,True,webserver,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.2, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:02",webserver,bullseye,debian,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,debian,linux,11 (bullseye),log,/var/log/commands.log,"3,802",Oct 23 08:49:47 webserver wpuser: wpuser@172.17.0.1 [423]: 10.0.0.21 --> Live [127]
172,"Oct 23, 2022 @ 16:48:36.800",d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,filebeat,8.4.3,hostname,23,webserver,Oct,-i [0],08:48:33,wpuser:,wpuser@172.17.0.1,[423]:,Oct 23 08:48:33 webserver wpuser: wpuser@172.17.0.1 [423]: hostname -i [0],x86_64,True,webserver,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.2, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:02",webserver,bullseye,debian,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,debian,linux,11 (bullseye),log,/var/log/commands.log,"3,141",Oct 23 08:48:33 webserver wpuser: wpuser@172.17.0.1 [423]: hostname -i [0]
173,"Oct 23, 2022 @ 16:48:29.799",d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,filebeat,8.4.3,hostname-i,23,webserver,Oct,[127],08:48:26,wpuser:,wpuser@172.17.0.1,[423]:,Oct 23 08:48:26 webserver wpuser: wpuser@172.17.0.1 [423]: hostname-i [127],x86_64,True,webserver,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.2, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:02",webserver,bullseye,debian,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,debian,linux,11 (bullseye),log,/var/log/commands.log,"3,065",Oct 23 08:48:26 webserver wpuser: wpuser@172.17.0.1 [423]: hostname-i [127]
174,"Oct 23, 2022 @ 16:48:22.796",d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,filebeat,8.4.3,hostname,23,webserver,Oct,[0],08:48:22,wpuser:,wpuser@172.17.0.1,[423]:,Oct 23 08:48:22 webserver wpuser: wpuser@172.17.0.1 [423]: hostname [0],x86_64,True,webserver,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.2, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:02",webserver,bullseye,debian,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,debian,linux,11 (bullseye),log,/var/log/commands.log,"2,993",Oct 23 08:48:22 webserver wpuser: wpuser@172.17.0.1 [423]: hostname [0]
175,"Oct 23, 2022 @ 16:48:19.795",d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,filebeat,8.4.3,ipaddr,23,webserver,Oct,[127],08:48:13,wpuser:,wpuser@172.17.0.1,[423]:,Oct 23 08:48:13 webserver wpuser: wpuser@172.17.0.1 [423]: ipaddr [127],x86_64,True,webserver,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.2, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:02",webserver,bullseye,debian,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,debian,linux,11 (bullseye),log,/var/log/commands.log,"2,921",Oct 23 08:48:13 webserver wpuser: wpuser@172.17.0.1 [423]: ipaddr [127]
176,"Oct 23, 2022 @ 16:48:04.792",d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,filebeat,8.4.3,ip,23,webserver,Oct,-addr [127],08:48:04,wpuser:,wpuser@172.17.0.1,[423]:,Oct 23 08:48:04 webserver wpuser: wpuser@172.17.0.1 [423]: ip -addr [127],x86_64,True,webserver,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.2, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:02",webserver,bullseye,debian,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,debian,linux,11 (bullseye),log,/var/log/commands.log,"2,847",Oct 23 08:48:04 webserver wpuser: wpuser@172.17.0.1 [423]: ip -addr [127]
177,"Oct 23, 2022 @ 16:48:01.789",d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,filebeat,8.4.3,ip-a,23,webserver,Oct,[127],08:47:55,wpuser:,wpuser@172.17.0.1,[423]:,Oct 23 08:47:55 webserver wpuser: wpuser@172.17.0.1 [423]: ip-a [127],x86_64,True,webserver,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.2, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:02",webserver,bullseye,debian,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,debian,linux,11 (bullseye),log,/var/log/commands.log,"2,777",Oct 23 08:47:55 webserver wpuser: wpuser@172.17.0.1 [423]: ip-a [127]
178,"Oct 23, 2022 @ 16:47:46.786",d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,filebeat,8.4.3,ifconfig,23,webserver,Oct,[127],08:47:45,wpuser:,wpuser@172.17.0.1,[423]:,Oct 23 08:47:45 webserver wpuser: wpuser@172.17.0.1 [423]: ifconfig [127],x86_64,True,webserver,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.2, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:02",webserver,bullseye,debian,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,debian,linux,11 (bullseye),log,/var/log/commands.log,"2,703",Oct 23 08:47:45 webserver wpuser: wpuser@172.17.0.1 [423]: ifconfig [127]
179,"Oct 23, 2022 @ 16:47:43.785",d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,filebeat,8.4.3,ifconifg,23,webserver,Oct,[127],08:47:43,wpuser:,wpuser@172.17.0.1,[423]:,Oct 23 08:47:43 webserver wpuser: wpuser@172.17.0.1 [423]: ifconifg [127],x86_64,True,webserver,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.2, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:02",webserver,bullseye,debian,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,debian,linux,11 (bullseye),log,/var/log/commands.log,"2,629",Oct 23 08:47:43 webserver wpuser: wpuser@172.17.0.1 [423]: ifconifg [127]
180,"Oct 23, 2022 @ 16:47:36.782",d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,filebeat,8.4.3,sudo,23,webserver,Oct,apt isntall net-tools [100],08:47:35,wpuser:,wpuser@172.17.0.1,[423]:,Oct 23 08:47:35 webserver wpuser: wpuser@172.17.0.1 [423]: sudo apt isntall net-tools [100],x86_64,True,webserver,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.2, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:02",webserver,bullseye,debian,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,debian,linux,11 (bullseye),log,/var/log/commands.log,"2,537",Oct 23 08:47:35 webserver wpuser: wpuser@172.17.0.1 [423]: sudo apt isntall net-tools [100]
181,"Oct 23, 2022 @ 16:47:35.781",d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,filebeat,8.4.3,apt,23,webserver,Oct,install net-tools [100],08:47:27,wpuser:,wpuser@172.17.0.1,[423]:,Oct 23 08:47:27 webserver wpuser: wpuser@172.17.0.1 [423]: apt install net-tools [100],x86_64,True,webserver,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.2, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:02",webserver,bullseye,debian,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,debian,linux,11 (bullseye),log,/var/log/commands.log,"2,450",Oct 23 08:47:27 webserver wpuser: wpuser@172.17.0.1 [423]: apt install net-tools [100]
182,"Oct 23, 2022 @ 16:47:20.778",d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,filebeat,8.4.3,ipconfig,23,webserver,Oct,[127],08:47:20,wpuser:,wpuser@172.17.0.1,[423]:,Oct 23 08:47:20 webserver wpuser: wpuser@172.17.0.1 [423]: ipconfig [127],x86_64,True,webserver,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.2, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:02",webserver,bullseye,debian,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,debian,linux,11 (bullseye),log,/var/log/commands.log,"2,376",Oct 23 08:47:20 webserver wpuser: wpuser@172.17.0.1 [423]: ipconfig [127]
183,"Oct 23, 2022 @ 16:47:17.777",d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,filebeat,8.4.3,ifconfig,23,webserver,Oct,[127],08:47:17,wpuser:,wpuser@172.17.0.1,[423]:,Oct 23 08:47:17 webserver wpuser: wpuser@172.17.0.1 [423]: ifconfig [127],x86_64,True,webserver,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.2, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:02",webserver,bullseye,debian,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,debian,linux,11 (bullseye),log,/var/log/commands.log,"2,302",Oct 23 08:47:17 webserver wpuser: wpuser@172.17.0.1 [423]: ifconfig [127]
184,"Oct 23, 2022 @ 16:47:10.774",d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,filebeat,8.4.3,ifconfig,23,webserver,Oct,[127],08:47:09,wpuser:,wpuser@172.17.0.1,[423]:,Oct 23 08:47:09 webserver wpuser: wpuser@172.17.0.1 [423]: ifconfig [127],x86_64,True,webserver,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.2, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:02",webserver,bullseye,debian,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,debian,linux,11 (bullseye),log,/var/log/commands.log,"2,228",Oct 23 08:47:09 webserver wpuser: wpuser@172.17.0.1 [423]: ifconfig [127]
185,"Oct 23, 2022 @ 16:46:45.772",d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,filebeat,8.4.3,python3,23,webserver,Oct,network_scan.py -m p -n 10.0.0.0 -f [0],08:46:39,wpuser:,wpuser@172.17.0.1,[423]:,Oct 23 08:46:39 webserver wpuser: wpuser@172.17.0.1 [423]: python3 network_scan.py -m p -n 10.0.0.0 -f [0],x86_64,True,webserver,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.2, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:02",webserver,bullseye,debian,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,debian,linux,11 (bullseye),log,/var/log/commands.log,"2,121",Oct 23 08:46:39 webserver wpuser: wpuser@172.17.0.1 [423]: python3 network_scan.py -m p -n 10.0.0.0 -f [0]
186,"Oct 23, 2022 @ 16:46:10.768",d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,filebeat,8.4.3,cd,23,webserver,Oct,/tmp [0],08:46:07,wpuser:,wpuser@172.17.0.1,[423]:,Oct 23 08:46:07 webserver wpuser: wpuser@172.17.0.1 [423]: cd /tmp [0],x86_64,True,webserver,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.2, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:02",webserver,bullseye,debian,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,debian,linux,11 (bullseye),log,/var/log/commands.log,"1,984",Oct 23 08:46:07 webserver wpuser: wpuser@172.17.0.1 [423]: cd /tmp [0]
187,"Oct 23, 2022 @ 16:46:10.768",d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,filebeat,8.4.3,ls,23,webserver,Oct,[0],08:46:07,wpuser:,wpuser@172.17.0.1,[423]:,Oct 23 08:46:07 webserver wpuser: wpuser@172.17.0.1 [423]: ls [0],x86_64,True,webserver,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.2, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:02",webserver,bullseye,debian,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,debian,linux,11 (bullseye),log,/var/log/commands.log,"2,055",Oct 23 08:46:07 webserver wpuser: wpuser@172.17.0.1 [423]: ls [0]
188,"Oct 23, 2022 @ 16:46:10.768",d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,filebeat,8.4.3,exit,23,webserver,Oct,[0],08:46:02,wpuser:,wpuser@172.17.0.1,[423]:,Oct 23 08:46:02 webserver wpuser: wpuser@172.17.0.1 [423]: exit [0],x86_64,True,webserver,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.2, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:02",webserver,bullseye,debian,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,debian,linux,11 (bullseye),log,/var/log/commands.log,"1,916",Oct 23 08:46:02 webserver wpuser: wpuser@172.17.0.1 [423]: exit [0]
189,"Oct 23, 2022 @ 16:45:35.765",d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,filebeat,8.4.3,scp,23,webserver,Oct,C:\Users\PC\Documents\GitHub\ict3204-security_analytics\python_script\network_scan.py wpuser@192.168.1.225:/tmp/ [130],08:45:30,wpuser:,wpuser@172.17.0.1,[362]:,Oct 23 08:45:30 webserver wpuser: wpuser@172.17.0.1 [362]: scp C:\Users\PC\Documents\GitHub\ict3204-security_analytics\python_script\network_scan.py wpuser@192.168.1.225:/tmp/ [130],x86_64,True,webserver,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.2, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:02",webserver,bullseye,debian,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,debian,linux,11 (bullseye),log,/var/log/commands.log,"1,734",Oct 23 08:45:30 webserver wpuser: wpuser@172.17.0.1 [362]: scp C:\Users\PC\Documents\GitHub\ict3204-security_analytics\python_script\network_scan.py wpuser@192.168.1.225:/tmp/ [130]
190,"Oct 23, 2022 @ 16:45:35.765",d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,filebeat,8.4.3,scp,23,webserver,Oct,C:\Users\PC\Documents\GitHub\ict3204-security_analytics\python_script\network_scan.py wpuser@192.168.1.225:/tmp/ [130],08:45:29,wpuser:,wpuser@172.17.0.1,[362]:,Oct 23 08:45:29 webserver wpuser: wpuser@172.17.0.1 [362]: scp C:\Users\PC\Documents\GitHub\ict3204-security_analytics\python_script\network_scan.py wpuser@192.168.1.225:/tmp/ [130],x86_64,True,webserver,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.2, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:02",webserver,bullseye,debian,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,debian,linux,11 (bullseye),log,/var/log/commands.log,"1,552",Oct 23 08:45:29 webserver wpuser: wpuser@172.17.0.1 [362]: scp C:\Users\PC\Documents\GitHub\ict3204-security_analytics\python_script\network_scan.py wpuser@192.168.1.225:/tmp/ [130]
191,"Oct 23, 2022 @ 16:45:20.763",d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,filebeat,8.4.3,scp,23,webserver,Oct,C:\Users\PC\Documents\GitHub\ict3204-security_analytics\python_script\network_scan.py wpuser@192.168.1.225:/tmp/ [1],08:45:16,wpuser:,wpuser@172.17.0.1,[362]:,Oct 23 08:45:16 webserver wpuser: wpuser@172.17.0.1 [362]: scp C:\Users\PC\Documents\GitHub\ict3204-security_analytics\python_script\network_scan.py wpuser@192.168.1.225:/tmp/ [1],x86_64,True,webserver,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.2, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:02",webserver,bullseye,debian,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,debian,linux,11 (bullseye),log,/var/log/commands.log,"1,372",Oct 23 08:45:16 webserver wpuser: wpuser@172.17.0.1 [362]: scp C:\Users\PC\Documents\GitHub\ict3204-security_analytics\python_script\network_scan.py wpuser@192.168.1.225:/tmp/ [1]
192,"Oct 23, 2022 @ 16:45:20.763",d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,filebeat,8.4.3,scp,23,webserver,Oct,C:\Users\PC\Documents\GitHub\ict3204-security_analytics\python_script\network_scan.py wpuser@192.168.1.225:/tmp/ [1],08:45:16,wpuser:,wpuser@172.17.0.1,[362]:,Oct 23 08:45:16 webserver wpuser: wpuser@172.17.0.1 [362]: scp C:\Users\PC\Documents\GitHub\ict3204-security_analytics\python_script\network_scan.py wpuser@192.168.1.225:/tmp/ [1],x86_64,True,webserver,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.2, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:02",webserver,bullseye,debian,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,debian,linux,11 (bullseye),log,/var/log/commands.log,"1,192",Oct 23 08:45:16 webserver wpuser: wpuser@172.17.0.1 [362]: scp C:\Users\PC\Documents\GitHub\ict3204-security_analytics\python_script\network_scan.py wpuser@192.168.1.225:/tmp/ [1]
193,"Oct 23, 2022 @ 16:44:45.760",d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,filebeat,8.4.3,scp,23,webserver,Oct,network_scan.py wpuser@192.168.1.225:/tmp/ [1],08:44:43,wpuser:,wpuser@172.17.0.1,[362]:,Oct 23 08:44:43 webserver wpuser: wpuser@172.17.0.1 [362]: scp network_scan.py wpuser@192.168.1.225:/tmp/ [1],x86_64,True,webserver,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.2, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:02",webserver,bullseye,debian,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,debian,linux,11 (bullseye),log,/var/log/commands.log,"1,082",Oct 23 08:44:43 webserver wpuser: wpuser@172.17.0.1 [362]: scp network_scan.py wpuser@192.168.1.225:/tmp/ [1]
194,"Oct 23, 2022 @ 16:44:38.757",d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,filebeat,8.4.3,sudo,23,webserver,Oct, [0],08:44:33,wpuser:,wpuser@172.17.0.1,[362]:,Oct 23 08:44:33 webserver wpuser: wpuser@172.17.0.1 [362]: sudo  [0],x86_64,True,webserver,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.2, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:02",webserver,bullseye,debian,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,debian,linux,11 (bullseye),log,/var/log/commands.log,"1,013",Oct 23 08:44:33 webserver wpuser: wpuser@172.17.0.1 [362]: sudo  [0]
195,"Oct 23, 2022 @ 16:43:13.753",d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,filebeat,8.4.3,sudo,23,webserver,Oct, [1],08:43:06,wpuser:,wpuser@172.17.0.1,[333]:,Oct 23 08:43:06 webserver wpuser: wpuser@172.17.0.1 [333]: sudo  [1],x86_64,True,webserver,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.2, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:02",webserver,bullseye,debian,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,debian,linux,11 (bullseye),log,/var/log/commands.log,944,Oct 23 08:43:06 webserver wpuser: wpuser@172.17.0.1 [333]: sudo  [1]
196,"Oct 23, 2022 @ 16:42:58.751",d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,filebeat,8.4.3,whoami,23,webserver,Oct,[0],08:42:57,wpuser:,wpuser@172.17.0.1,[333]:,Oct 23 08:42:57 webserver wpuser: wpuser@172.17.0.1 [333]: whoami [0],x86_64,True,webserver,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.2, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:02",webserver,bullseye,debian,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,debian,linux,11 (bullseye),log,/var/log/commands.log,874,Oct 23 08:42:57 webserver wpuser: wpuser@172.17.0.1 [333]: whoami [0]
197,"Oct 23, 2022 @ 16:42:55.749",d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,filebeat,8.4.3,cat,21,webserver,Oct,/etc/passwd [0]Oct 23 08:42:50 webserver wpuser: wpuser@172.17.0.1 [333]:  [0],08:39:35,wpuser:,wpuser@172.17.0.1,[193]:,Oct 21 08:39:35 webserver wpuser: wpuser@172.17.0.1 [193]: cat /etc/passwd [0]Oct 23 08:42:50 webserver wpuser: wpuser@172.17.0.1 [333]:  [0],x86_64,True,webserver,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.2, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:02",webserver,bullseye,debian,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,debian,linux,11 (bullseye),log,/var/log/commands.log,732,Oct 21 08:39:35 webserver wpuser: wpuser@172.17.0.1 [193]: cat /etc/passwd [0]Oct 23 08:42:50 webserver wpuser: wpuser@172.17.0.1 [333]:  [0]
198,"Oct 24, 2022 @ 13:25:21.839",d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,filebeat,8.4.3,for,24,webserver,Oct,wpuser from 172.17.0.1 port 44848 ssh2,05:25:19,sshd[212]:,Accepted,password,Oct 24 05:25:19 webserver sshd[212]: Accepted password for wpuser from 172.17.0.1 port 44848 ssh2,x86_64,True,webserver,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.4, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:04",webserver,bullseye,debian,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,debian,linux,11 (bullseye),log,/var/log/auth.log,"13,487",Oct 24 05:25:19 webserver sshd[212]: Accepted password for wpuser from 172.17.0.1 port 44848 ssh2
199,"Oct 24, 2022 @ 13:25:14.836",d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,filebeat,8.4.3,for,24,webserver,Oct,wpuser from 172.17.0.1 port 44848 ssh2,05:25:14,sshd[212]:,Failed,password,Oct 24 05:25:14 webserver sshd[212]: Failed password for wpuser from 172.17.0.1 port 44848 ssh2,x86_64,True,webserver,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.4, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:04",webserver,bullseye,debian,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,debian,linux,11 (bullseye),log,/var/log/auth.log,"13,391",Oct 24 05:25:14 webserver sshd[212]: Failed password for wpuser from 172.17.0.1 port 44848 ssh2
200,"Oct 24, 2022 @ 13:24:59.822",d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,filebeat,8.4.3,for,24,webserver,Oct,wpuser from 172.17.0.1 port 44834 ssh2,05:24:57,sshd[204]:,Accepted,password,Oct 24 05:24:57 webserver sshd[204]: Accepted password for wpuser from 172.17.0.1 port 44834 ssh2,x86_64,True,webserver,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.4, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:04",webserver,bullseye,debian,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,debian,linux,11 (bullseye),log,/var/log/auth.log,"12,609",Oct 24 05:24:57 webserver sshd[204]: Accepted password for wpuser from 172.17.0.1 port 44834 ssh2
201,"Oct 24, 2022 @ 13:24:43.817",d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,filebeat,8.4.3,for,24,webserver,Oct,wpuser from 172.17.0.1 port 44826 ssh2,05:24:42,sshd[196]:,Accepted,password,Oct 24 05:24:42 webserver sshd[196]: Accepted password for wpuser from 172.17.0.1 port 44826 ssh2,x86_64,True,webserver,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.4, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:04",webserver,bullseye,debian,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,debian,linux,11 (bullseye),log,/var/log/auth.log,"12,174",Oct 24 05:24:42 webserver sshd[196]: Accepted password for wpuser from 172.17.0.1 port 44826 ssh2
202,"Oct 24, 2022 @ 00:18:28.211",d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,filebeat,8.4.3,for,23,webserver,Oct,wpuser from 172.17.0.1 port 43314 ssh2,16:18:22,sshd[221]:,Accepted,password,Oct 23 16:18:22 webserver sshd[221]: Accepted password for wpuser from 172.17.0.1 port 43314 ssh2,x86_64,True,webserver,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.4, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:04",webserver,bullseye,debian,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,debian,linux,11 (bullseye),log,/var/log/auth.log,"11,355",Oct 23 16:18:22 webserver sshd[221]: Accepted password for wpuser from 172.17.0.1 port 43314 ssh2
